timestamp_utc,seq,run_id,battery_voltage_v,battery_current_a,depth_m,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,humidity_pct
2026-02-05T16:51:32.600Z,326,run03,23.456,1.716,5.565,0.0232,0.009,9.8301,45.141
2026-02-05T16:51:32.700Z,327,run03,23.475,1.652,5.625,0.0207,-0.0166,9.7712,49.68
2026-02-05T16:51:32.800Z,328,run03,23.485,1.598,5.364,0.0408,0.0204,9.7979,50.516
2026-02-05T16:51:32.900Z,329,run03,23.539,1.0,5.547,0.0253,0.0202,9.8256,49.77
2026-02-05T16:51:33.000Z,330,run03,23.467,1.532,5.461,-0.0159,-0.0071,9.8759,55.734
2026-02-05T16:51:33.100Z,331,run03,23.394,2.211,5.355,0.0028,0.0442,9.8135,50.758
2026-02-05T16:51:33.200Z,332,run03,23.428,1.689,5.688,-0.0072,0.0221,9.7505,50.294
2026-02-05T16:51:33.300Z,333,run03,23.432,1.605,5.525,0.0406,0.0141,9.8386,50.859
2026-02-05T16:51:33.400Z,334,run03,23.425,1.714,5.466,0.0221,0.013,9.803,49.117
2026-02-05T16:51:33.500Z,335,run03,23.404,1.827,5.547,-0.0038,0.0197,9.8121,51.859
2026-02-05T16:51:33.600Z,336,run03,23.383,1.931,5.525,0.0176,-0.0199,9.8267,50.722
2026-02-05T16:51:33.700Z,337,run03,23.449,1.678,5.552,-0.0246,0.0039,9.7432,50.63
2026-02-05T16:51:33.800Z,338,run03,23.425,1.887,5.616,0.005,0.0077,9.8102,48.752
2026-02-05T16:51:33.900Z,339,run03,23.336,2.276,5.828,-0.0188,-0.008,9.7977,46.871
2026-02-05T16:51:34.000Z,340,run03,23.361,2.088,5.605,-0.0338,0.0093,9.8467,48.997
2026-02-05T16:51:34.100Z,341,run03,23.303,2.503,5.854,0.0157,0.0246,9.8318,50.565
2026-02-05T16:51:34.200Z,342,run03,23.425,1.618,5.79,0.0182,-0.0084,9.7612,49.111
2026-02-05T16:51:34.300Z,343,run03,23.338,2.332,5.761,0.0091,-0.0011,9.8479,50.583
2026-02-05T16:51:34.400Z,344,run03,23.375,1.607,5.813,-0.0037,-0.0164,9.8235,49.535
2026-02-05T16:51:34.500Z,345,run03,23.361,1.965,5.756,-0.0253,-0.0357,9.7636,50.861
2026-02-05T16:51:34.600Z,346,run03,23.315,2.095,5.9,-0.0232,0.0156,9.8117,48.046
2026-02-05T16:51:34.700Z,347,run03,23.4,1.737,5.845,-0.0194,-0.0005,9.841,50.386
2026-02-05T16:51:34.800Z,348,run03,23.352,1.933,5.638,-0.0047,0.001,9.7736,48.718
2026-02-05T16:51:34.900Z,349,run03,23.298,2.196,5.851,0.0215,-0.0197,9.8513,46.923
2026-02-05T16:51:35.000Z,350,run03,23.359,1.726,5.917,0.0212,-0.0037,9.7646,49.67
2026-02-05T16:51:35.100Z,351,run03,23.266,2.457,5.826,-0.033,0.0219,9.7863,53.073
2026-02-05T16:51:35.200Z,352,run03,23.382,1.558,5.884,-0.0139,0.0,9.7817,47.083
2026-02-05T16:51:35.300Z,353,run03,23.264,2.572,5.827,-0.0144,0.0006,9.8513,50.239
2026-02-05T16:51:35.400Z,354,run03,23.259,2.308,5.767,-0.0506,0.0042,9.7953,51.595
2026-02-05T16:51:35.500Z,355,run03,23.337,1.999,5.767,0.0113,-0.0247,9.7751,54.6
2026-02-05T16:51:35.600Z,356,run03,23.338,1.923,5.785,-0.0049,0.0125,9.8234,49.014
2026-02-05T16:51:35.700Z,357,run03,23.299,1.91,6.022,-0.0023,-0.0251,9.8298,48.736
2026-02-05T16:51:35.800Z,358,run03,23.293,2.04,5.723,0.0269,-0.0188,9.83,47.667
2026-02-05T16:51:35.900Z,359,run03,23.308,2.085,5.922,0.0018,-0.021,9.8019,52.281
2026-02-05T16:51:36.000Z,360,run03,23.248,2.495,5.928,-0.0086,-0.0035,9.8176,48.265
2026-02-05T16:51:36.100Z,361,run03,23.192,2.728,5.993,0.0114,-0.007,9.7905,49.259
2026-02-05T16:51:36.200Z,362,run03,23.267,2.217,5.853,0.0212,-0.0,9.8602,46.302
2026-02-05T16:51:36.300Z,363,run03,23.331,1.923,6.095,0.0059,-0.0181,9.8443,51.768
2026-02-05T16:51:36.400Z,364,run03,23.27,2.033,5.944,0.0138,0.0201,9.8425,52.317
2026-02-05T16:51:36.500Z,365,run03,23.239,2.161,6.202,-0.0029,0.0167,9.8338,51.692
2026-02-05T16:51:36.600Z,366,run03,23.276,1.927,6.043,-0.0016,-0.0035,9.8256,46.789
2026-02-05T16:51:36.700Z,367,run03,23.275,1.903,6.112,0.0023,-0.0096,9.7727,51.214
2026-02-05T16:51:36.800Z,368,run03,23.139,2.907,6.139,-0.0151,-0.0116,9.829,46.655
2026-02-05T16:51:36.900Z,369,run03,23.212,2.389,6.18,-0.0114,-0.0062,9.8134,50.116
2026-02-05T16:51:37.000Z,370,run03,23.221,2.069,6.176,0.0276,-0.028,9.8479,50.41
2026-02-05T16:51:37.100Z,371,run03,23.164,2.585,6.146,0.0402,-0.0192,9.8342,50.62
2026-02-05T16:51:37.200Z,372,run03,23.25,2.008,6.239,0.0318,0.0172,9.8265,51.069
2026-02-05T16:51:37.300Z,373,run03,23.203,2.054,6.268,-0.0265,0.006,9.7595,49.984
2026-02-05T16:51:37.400Z,374,run03,23.226,2.163,6.162,-0.0284,0.0327,9.8073,46.075
2026-02-05T16:51:37.500Z,375,run03,23.087,2.922,6.298,-0.0238,-0.006,9.7933,51.07
2026-02-05T16:51:37.600Z,376,run03,23.153,2.372,6.391,0.0027,-0.0072,9.8176,50.195
2026-02-05T16:51:37.700Z,377,run03,23.243,1.737,6.359,-0.0562,-0.0082,9.7975,48.195
2026-02-05T16:51:37.800Z,378,run03,23.117,2.855,6.398,-0.0118,-0.0064,9.8017,46.861
2026-02-05T16:51:37.900Z,379,run03,23.18,2.422,6.339,0.0281,-0.0132,9.8238,53.08
2026-02-05T16:51:38.000Z,380,run03,23.21,1.982,6.245,0.0196,0.0054,9.797,52.463
2026-02-05T16:51:38.100Z,381,run03,23.144,2.464,6.274,-0.0102,0.0006,9.8136,51.412
2026-02-05T16:51:38.200Z,382,run03,23.119,2.738,6.404,-0.0087,-0.0102,9.7644,48.647
2026-02-05T16:51:38.300Z,383,run03,23.095,2.725,6.483,0.0113,0.025,9.785,44.966
2026-02-05T16:51:38.400Z,384,run03,23.053,3.166,6.684,0.0187,0.0379,9.8297,51.529
2026-02-05T16:51:38.500Z,385,run03,23.121,2.394,6.52,-0.0107,0.0233,9.7731,50.733
2026-02-05T16:51:38.600Z,386,run03,23.101,2.687,6.322,-0.0047,0.0112,9.8474,49.251
2026-02-05T16:51:38.700Z,387,run03,23.118,2.486,6.379,-0.0113,0.0152,9.8392,52.25
2026-02-05T16:51:38.800Z,388,run03,23.132,2.256,6.7,-0.0266,0.0371,9.802,51.696
2026-02-05T16:51:38.900Z,389,run03,23.052,3.008,6.467,-0.0044,0.0152,9.9,50.352
2026-02-05T16:51:39.000Z,390,run03,23.06,2.904,6.51,-0.0059,-0.0117,9.8473,50.07
2026-02-05T16:51:39.100Z,391,run03,23.075,2.874,6.426,-0.0252,0.0078,9.7815,50.102
2026-02-05T16:51:39.200Z,392,run03,23.021,2.94,6.695,0.0129,0.0125,9.8324,51.36
2026-02-05T16:51:39.300Z,393,run03,23.077,2.63,6.605,0.0097,-0.0199,9.812,48.285
2026-02-05T16:51:39.400Z,394,run03,23.072,2.557,6.495,0.0139,-0.0057,9.7867,50.852
2026-02-05T16:51:39.500Z,395,run03,23.052,2.894,6.489,-0.0154,0.022,9.7779,48.159
2026-02-05T16:51:39.600Z,396,run03,23.002,3.254,6.636,-0.0397,-0.0365,9.8398,52.673
2026-02-05T16:51:39.700Z,397,run03,22.976,3.412,6.627,0.0093,-0.025,9.7921,51.064
2026-02-05T16:51:39.800Z,398,run03,22.98,3.192,6.722,-0.0133,-0.0035,9.8069,48.624
2026-02-05T16:51:39.900Z,399,run03,23.024,2.985,6.71,-0.0178,0.0071,9.7824,50.161
2026-02-05T16:51:40.000Z,400,run03,22.973,3.081,6.646,-0.0251,-0.0272,9.7876,48.292
2026-02-05T16:51:40.100Z,401,run03,22.972,3.027,6.635,-0.0055,-0.0025,9.8062,53.008
2026-02-05T16:51:40.200Z,402,run03,23.009,2.739,6.69,0.0315,0.0231,9.8216,53.246
2026-02-05T16:51:40.300Z,403,run03,22.983,3.078,6.667,-0.0101,0.0014,9.7323,51.392
2026-02-05T16:51:40.400Z,404,run03,23.036,2.694,6.726,-0.0218,0.0188,9.8105,53.113
2026-02-05T16:51:40.500Z,405,run03,22.931,3.08,6.757,0.013,-0.0118,9.7876,50.304
2026-02-05T16:51:40.600Z,406,run03,22.925,3.632,6.683,0.0035,-0.0162,9.8521,51.527
2026-02-05T16:51:40.700Z,407,run03,22.929,3.411,6.852,-0.0424,0.017,9.8983,52.449
2026-02-05T16:51:40.800Z,408,run03,22.96,2.911,6.769,0.0132,0.0074,9.7992,49.989
2026-02-05T16:51:40.900Z,409,run03,22.947,3.19,6.738,0.0426,-0.0237,9.7583,50.142
2026-02-05T16:51:41.000Z,410,run03,22.983,2.984,6.804,-0.052,-0.016,9.8135,51.867
2026-02-05T16:51:41.100Z,411,run03,22.941,3.239,6.88,-0.0247,0.0313,9.8038,51.293
2026-02-05T16:51:41.200Z,412,run03,22.902,3.593,6.881,-0.057,-0.0185,9.8691,48.489
2026-02-05T16:51:41.300Z,413,run03,22.872,3.5,6.931,-0.0015,0.0187,9.86,45.626
2026-02-05T16:51:41.400Z,414,run03,22.813,4.072,6.996,0.0198,-0.0096,9.836,49.649
2026-02-05T16:51:41.500Z,415,run03,22.845,3.708,7.053,0.0021,-0.0001,9.7924,45.806
2026-02-05T16:51:41.600Z,416,run03,22.914,3.434,6.968,0.0278,0.0059,9.8303,48.018
2026-02-05T16:51:41.700Z,417,run03,22.874,3.599,6.849,0.0166,-0.042,9.818,48.251
2026-02-05T16:51:41.800Z,418,run03,22.932,3.358,6.946,0.034,-0.0293,9.8172,48.863
2026-02-05T16:51:41.900Z,419,run03,22.908,3.103,6.889,0.0232,0.0017,9.7633,51.641
2026-02-05T16:51:42.000Z,420,run03,22.81,3.855,7.176,-0.0081,-0.0145,9.8419,52.075
2026-02-05T16:51:42.100Z,421,run03,22.823,3.789,7.221,0.0013,0.0199,9.8132,51.017
2026-02-05T16:51:42.200Z,422,run03,22.884,3.436,7.104,-0.0174,-0.0321,9.807,51.265
2026-02-05T16:51:42.300Z,423,run03,22.832,3.612,7.142,-0.0046,0.0113,9.792,51.312
2026-02-05T16:51:42.400Z,424,run03,22.798,3.924,7.098,0.0012,-0.0275,9.7862,45.006
2026-02-05T16:51:42.500Z,425,run03,22.805,3.828,7.126,-0.0017,-0.007,9.8195,50.02
2026-02-05T16:51:42.600Z,426,run03,22.881,3.157,6.946,0.0268,-0.0213,9.7575,46.407
2026-02-05T16:51:42.700Z,427,run03,22.802,3.69,7.115,-0.0066,0.038,9.8337,51.018
2026-02-05T16:51:42.800Z,428,run03,22.818,3.588,7.051,-0.0186,-0.0268,9.7784,45.814
2026-02-05T16:51:42.900Z,429,run03,22.765,3.994,7.184,-0.0174,-0.0024,9.7482,49.639
2026-02-05T16:51:43.000Z,430,run03,22.764,3.99,7.167,0.0131,-0.0345,9.8647,51.096
2026-02-05T16:51:43.100Z,431,run03,22.761,4.097,7.384,-0.0281,0.032,9.7843,47.764
2026-02-05T16:51:43.200Z,432,run03,22.854,3.387,7.298,-0.004,0.008,9.7883,51.923
2026-02-05T16:51:43.300Z,433,run03,22.797,3.508,7.251,0.0266,0.0027,9.844,51.013
2026-02-05T16:51:43.400Z,434,run03,22.729,4.098,7.213,0.0059,0.0295,9.8656,50.762
2026-02-05T16:51:43.500Z,435,run03,22.777,3.606,7.424,-0.0015,0.0029,9.764,51.396
2026-02-05T16:51:43.600Z,436,run03,22.819,3.347,7.27,-0.0007,0.0044,9.7813,49.282
2026-02-05T16:51:43.700Z,437,run03,22.728,3.983,7.323,-0.0206,0.0026,9.7835,50.304
2026-02-05T16:51:43.800Z,438,run03,22.772,3.679,7.31,-0.0171,0.0113,9.838,50.02
2026-02-05T16:51:43.900Z,439,run03,22.695,4.399,7.282,-0.0039,-0.0098,9.8592,49.975
2026-02-05T16:51:44.000Z,440,run03,22.687,3.971,7.343,0.0054,-0.0043,9.7776,48.656
2026-02-05T16:51:44.100Z,441,run03,22.731,3.949,7.16,0.019,0.0162,9.8524,47.515
2026-02-05T16:51:44.200Z,442,run03,22.73,3.809,7.218,0.0019,0.0055,9.7887,49.326
2026-02-05T16:51:44.300Z,443,run03,22.667,4.415,7.424,0.0271,-0.0023,9.8201,49.216
2026-02-05T16:51:44.400Z,444,run03,22.684,4.064,7.563,0.0321,-0.028,9.7719,48.527
2026-02-05T16:51:44.500Z,445,run03,22.737,3.852,7.458,0.0159,0.03,9.8063,51.704
2026-02-05T16:51:44.600Z,446,run03,22.741,3.754,7.367,0.0245,-0.0132,9.8067,47.656
2026-02-05T16:51:44.700Z,447,run03,22.703,3.987,7.312,-0.0198,0.0197,9.8005,49.657
2026-02-05T16:51:44.800Z,448,run03,22.733,3.734,7.551,-0.023,0.0035,9.8215,52.333
2026-02-05T16:51:44.900Z,449,run03,22.632,4.353,7.433,0.0104,-0.0259,9.7798,51.818
2026-02-05T16:51:45.000Z,450,run03,22.729,3.518,7.571,-0.0268,0.025,9.7835,52.433
2026-02-05T16:51:45.100Z,451,run03,22.684,4.035,7.562,-0.0058,0.0051,9.8231,48.818
2026-02-05T16:51:45.200Z,452,run03,22.628,4.276,7.587,0.0154,0.0267,9.8503,51.569
2026-02-05T16:51:45.300Z,453,run03,22.665,4.212,7.56,0.0283,-0.0036,9.8093,47.874
2026-02-05T16:51:45.400Z,454,run03,22.671,3.91,7.611,-0.0051,0.0141,9.8251,49.448
2026-02-05T16:51:45.500Z,455,run03,22.627,4.339,7.578,-0.013,-0.0353,9.8327,49.636
2026-02-05T16:51:45.600Z,456,run03,22.701,3.89,7.543,0.0064,-0.01,9.8349,48.848
2026-02-05T16:51:45.700Z,457,run03,22.622,4.164,7.527,-0.0215,-0.0255,9.7814,49.276
2026-02-05T16:51:45.800Z,458,run03,22.604,4.381,7.401,-0.0035,-0.0075,9.7867,49.013
2026-02-05T16:51:45.900Z,459,run03,22.619,4.338,7.638,-0.0002,0.0094,9.7893,48.035
2026-02-05T16:51:46.000Z,460,run03,22.653,4.011,7.825,-0.0006,-0.0121,9.8679,51.713
2026-02-05T16:51:46.100Z,461,run03,22.561,4.586,7.763,0.0018,0.0173,9.8252,49.635
2026-02-05T16:51:46.200Z,462,run03,22.592,4.267,7.729,-0.0167,-0.0171,9.8239,50.403
2026-02-05T16:51:46.300Z,463,run03,22.567,4.477,7.65,-0.0145,0.0177,9.821,50.328
2026-02-05T16:51:46.400Z,464,run03,22.558,4.725,7.84,-0.0149,0.0262,9.7704,50.109
2026-02-05T16:51:46.500Z,465,run03,22.542,4.614,7.745,-0.0324,0.0203,9.8681,50.186
2026-02-05T16:51:46.600Z,466,run03,22.541,4.627,7.931,0.0068,-0.0069,9.8244,49.389
2026-02-05T16:51:46.700Z,467,run03,22.562,4.361,7.692,0.0179,-0.0425,9.8317,52.837
2026-02-05T16:51:46.800Z,468,run03,22.552,4.553,7.732,0.0159,0.0116,9.757,51.521
2026-02-05T16:51:46.900Z,469,run03,22.559,4.39,7.738,-0.0052,-0.0025,9.8334,50.037
2026-02-05T16:51:47.000Z,470,run03,22.587,3.974,7.692,-0.0162,-0.0196,9.7993,49.106
2026-02-05T16:51:47.100Z,471,run03,22.528,4.438,7.763,0.0149,-0.0111,9.7703,49.762
2026-02-05T16:51:47.200Z,472,run03,22.509,4.434,7.884,0.0128,0.0287,9.7814,50.835
2026-02-05T16:51:47.300Z,473,run03,22.509,4.542,7.819,0.0043,-0.0227,9.7721,53.0
2026-02-05T16:51:47.400Z,474,run03,22.554,4.338,7.521,0.0349,0.0094,9.7715,47.254
2026-02-05T16:51:47.500Z,475,run03,22.58,4.157,8.031,-0.0005,0.0044,9.8118,51.32
2026-02-05T16:51:47.600Z,476,run03,22.514,4.592,7.772,-0.0051,-0.0071,9.7984,52.253
2026-02-05T16:51:47.700Z,477,run03,22.578,4.009,8.016,-0.008,0.0129,9.82,47.027
2026-02-05T16:51:47.800Z,478,run03,22.463,4.849,7.976,-0.0312,0.0326,9.8603,49.638
2026-02-05T16:51:47.900Z,479,run03,22.532,4.35,8.202,0.0132,-0.0059,9.8061,47.871
2026-02-05T16:51:48.000Z,480,run03,22.503,4.5,8.106,-0.0021,-0.0049,9.7427,50.861
2026-02-05T16:51:48.100Z,481,run03,22.509,4.601,7.973,0.0102,0.0124,9.8027,49.283
2026-02-05T16:51:48.200Z,482,run03,22.475,4.618,7.97,0.0368,0.0184,9.8458,49.74
2026-02-05T16:51:48.300Z,483,run03,22.563,4.024,8.207,-0.0078,-0.0026,9.8074,49.178
2026-02-05T16:51:48.400Z,484,run03,22.471,4.7,7.926,-0.0468,-0.0061,9.8559,51.44
2026-02-05T16:51:48.500Z,485,run03,22.483,4.55,8.109,0.0096,-0.0444,9.8236,50.458
2026-02-05T16:51:48.600Z,486,run03,22.471,4.273,8.094,0.0033,-0.0156,9.7549,50.462
2026-02-05T16:51:48.700Z,487,run03,22.514,4.244,8.089,-0.0146,-0.0228,9.8133,50.321
2026-02-05T16:51:48.800Z,488,run03,22.479,4.373,8.175,0.0079,0.0137,9.8189,51.145
2026-02-05T16:51:48.900Z,489,run03,22.504,4.088,8.176,0.0157,-0.0049,9.8424,49.476
2026-02-05T16:51:49.000Z,490,run03,22.375,4.998,8.219,-0.0189,-0.0057,9.8646,53.402
2026-02-05T16:51:49.100Z,491,run03,22.402,4.931,8.204,-0.006,-0.0002,9.8372,47.53
2026-02-05T16:51:49.200Z,492,run03,22.435,4.624,8.249,0.0295,-0.0174,9.8232,46.548
2026-02-05T16:51:49.300Z,493,run03,22.435,4.424,8.233,-0.0144,0.0311,9.8303,46.383
2026-02-05T16:51:49.400Z,494,run03,22.427,4.434,8.174,0.0013,0.026,9.805,45.841
2026-02-05T16:51:49.500Z,495,run03,22.418,4.723,8.257,-0.0525,0.0324,9.7661,51.346
2026-02-05T16:51:49.600Z,496,run03,22.383,5.024,8.202,-0.0296,0.0137,9.8112,51.103
2026-02-05T16:51:49.700Z,497,run03,22.452,4.327,8.212,0.0032,-0.0006,9.821,52.416
2026-02-05T16:51:49.800Z,498,run03,22.482,4.164,8.273,0.0246,0.0323,9.7739,47.887
2026-02-05T16:51:49.900Z,499,run03,22.364,4.964,8.312,-0.0272,-0.0136,9.8498,51.491
2026-02-05T16:51:50.000Z,500,run03,22.48,3.964,8.344,0.0015,-0.0174,9.8402,50.114
2026-02-05T16:51:50.100Z,501,run03,22.435,4.197,8.449,-0.0075,-0.012,9.7688,50.333
2026-02-05T16:51:50.200Z,502,run03,22.394,4.425,8.324,0.0191,0.0105,9.851,51.251
2026-02-05T16:51:50.300Z,503,run03,22.489,4.03,8.41,-0.0244,-0.0152,9.8008,48.487
2026-02-05T16:51:50.400Z,504,run03,22.378,4.831,8.419,0.0086,-0.0031,9.7866,55.174
2026-02-05T16:51:50.500Z,505,run03,22.345,4.752,8.363,-0.0131,-0.032,9.8424,52.664
2026-02-05T16:51:50.600Z,506,run03,22.416,4.321,8.448,0.0045,0.0096,9.8085,48.937
2026-02-05T16:51:50.700Z,507,run03,22.342,4.875,8.557,0.0014,-0.0303,9.867,47.819
2026-02-05T16:51:50.800Z,508,run03,22.329,4.923,8.492,-0.005,-0.0186,9.7844,49.824
2026-02-05T16:51:50.900Z,509,run03,22.38,4.451,8.513,0.0096,0.0243,9.7581,50.365
2026-02-05T16:51:51.000Z,510,run03,22.4,4.346,8.437,0.0009,0.0236,9.8016,52.131
2026-02-05T16:51:51.100Z,511,run03,22.305,5.156,8.721,-0.0027,0.0075,9.8337,47.663
2026-02-05T16:51:51.200Z,512,run03,22.351,4.69,8.476,-0.0071,0.0055,9.7822,50.571
2026-02-05T16:51:51.300Z,513,run03,22.356,4.546,8.39,0.0016,-0.0106,9.7701,46.942
2026-02-05T16:51:51.400Z,514,run03,22.312,4.873,8.66,0.0044,-0.0155,9.8169,50.873
2026-02-05T16:51:51.500Z,515,run03,22.363,4.549,8.579,-0.0198,-0.0072,9.7661,49.785
2026-02-05T16:51:51.600Z,516,run03,22.382,4.301,8.577,-0.007,-0.0303,9.8192,53.873
2026-02-05T16:51:51.700Z,517,run03,22.352,4.471,8.569,-0.0211,0.005,9.7998,46.908
2026-02-05T16:51:51.800Z,518,run03,22.312,4.752,8.828,-0.0008,0.001,9.8248,52.741
2026-02-05T16:51:51.900Z,519,run03,22.424,3.836,8.693,-0.0118,-0.0187,9.7685,46.592
2026-02-05T16:51:52.000Z,520,run03,22.347,4.34,8.729,0.0154,0.0314,9.8489,47.346
2026-02-05T16:51:52.100Z,521,run03,22.303,4.834,8.707,0.0135,0.0121,9.8045,46.646
2026-02-05T16:51:52.200Z,522,run03,22.34,4.258,8.734,-0.0185,0.0138,9.8329,50.501
2026-02-05T16:51:52.300Z,523,run03,22.272,4.867,8.864,-0.0,-0.0097,9.8388,47.653
2026-02-05T16:51:52.400Z,524,run03,22.289,4.819,8.716,0.0128,-0.0,9.7753,47.303
2026-02-05T16:51:52.500Z,525,run03,22.314,4.366,8.612,-0.0035,0.0125,9.8365,50.406
2026-02-05T16:51:52.600Z,526,run03,22.322,4.206,8.861,-0.0146,0.0031,9.7672,50.904
2026-02-05T16:51:52.700Z,527,run03,22.334,4.281,8.84,-0.0218,0.032,9.7689,50.08
2026-02-05T16:51:52.800Z,528,run03,22.198,5.157,8.818,0.0171,-0.0041,9.8689,49.676
2026-02-05T16:51:52.900Z,529,run03,22.23,4.909,8.871,0.0181,-0.0101,9.8434,53.658
2026-02-05T16:51:53.000Z,530,run03,22.32,4.374,8.804,-0.0042,0.0127,9.8722,50.292
2026-02-05T16:51:53.100Z,531,run03,22.33,4.143,8.859,0.0153,-0.0253,9.7989,51.611
2026-02-05T16:51:53.200Z,532,run03,22.323,4.35,8.861,-0.0593,0.0185,9.8131,50.286
2026-02-05T16:51:53.300Z,533,run03,22.279,4.376,8.832,0.0266,-0.026,9.8258,47.804
2026-02-05T16:51:53.400Z,534,run03,22.346,3.918,9.026,-0.0031,0.0128,9.8096,51.1
2026-02-05T16:51:53.500Z,535,run03,22.303,4.303,8.783,0.0028,-0.013,9.7876,48.688
2026-02-05T16:51:53.600Z,536,run03,22.232,4.663,9.177,-0.0064,0.0095,9.7831,49.818
2026-02-05T16:51:53.700Z,537,run03,22.375,3.714,9.045,0.0279,0.0181,9.8164,50.611
2026-02-05T16:51:53.800Z,538,run03,22.27,4.489,8.796,-0.0212,0.0031,9.778,46.117
2026-02-05T16:51:53.900Z,539,run03,22.216,4.64,8.968,0.0295,-0.024,9.7772,46.781
2026-02-05T16:51:54.000Z,540,run03,22.307,4.045,8.991,0.0079,-0.0179,9.8218,51.819
2026-02-05T16:51:54.100Z,541,run03,22.23,4.708,9.063,0.0125,-0.0146,9.8071,48.673
2026-02-05T16:51:54.200Z,542,run03,22.299,3.978,8.942,-0.0066,-0.0379,9.8381,48.767
2026-02-05T16:51:54.300Z,543,run03,22.242,4.303,9.061,-0.0262,0.0225,9.7973,50.333
2026-02-05T16:51:54.400Z,544,run03,22.293,4.064,9.062,0.0186,0.0022,9.7926,49.229
2026-02-05T16:51:54.500Z,545,run03,22.32,4.049,9.017,0.0062,-0.0227,9.8227,50.835
2026-02-05T16:51:54.600Z,546,run03,22.29,3.94,9.02,0.0272,0.0291,9.7856,49.898
2026-02-05T16:51:54.700Z,547,run03,22.27,4.319,9.216,-0.0039,-0.014,9.7903,50.397
2026-02-05T16:51:54.800Z,548,run03,22.227,4.348,8.971,-0.0084,0.005,9.7914,48.596
2026-02-05T16:51:54.900Z,549,run03,22.273,4.058,9.205,0.0278,-0.0165,9.8037,50.387
2026-02-05T16:51:55.000Z,550,run03,22.326,3.653,9.254,0.0382,-0.0404,9.8632,52.21
2026-02-05T16:51:55.100Z,551,run03,22.248,4.165,9.169,0.0002,-0.0273,9.7687,48.865
2026-02-05T16:51:55.200Z,552,run03,22.241,4.153,9.213,-0.0151,-0.009,9.8489,51.831
2026-02-05T16:51:55.300Z,553,run03,22.278,3.945,9.341,0.0162,0.018,9.8321,49.897
2026-02-05T16:51:55.400Z,554,run03,22.218,4.552,9.171,-0.0051,0.0069,9.857,51.469
2026-02-05T16:51:55.500Z,555,run03,22.316,3.505,9.198,0.012,0.0028,9.9041,50.258
2026-02-05T16:51:55.600Z,556,run03,22.325,3.291,9.225,-0.0052,-0.0402,9.8529,49.933
2026-02-05T16:51:55.700Z,557,run03,22.275,3.719,9.408,0.0313,0.0254,9.8378,50.699
2026-02-05T16:51:55.800Z,558,run03,22.261,4.132,9.437,-0.014,0.0045,9.7706,52.427
2026-02-05T16:51:55.900Z,559,run03,22.287,3.584,9.185,0.0096,-0.0024,9.7744,50.472
2026-02-05T16:51:56.000Z,560,run03,22.272,3.587,9.442,-0.0098,0.0226,9.8208,50.957
2026-02-05T16:51:56.100Z,561,run03,22.192,4.148,9.44,-0.0056,0.0249,9.7591,49.263
2026-02-05T16:51:56.200Z,562,run03,22.198,3.982,9.53,-0.0082,0.0231,9.8285,53.142
2026-02-05T16:51:56.300Z,563,run03,22.232,3.937,9.43,0.0148,-0.0049,9.746,51.281
2026-02-05T16:51:56.400Z,564,run03,22.22,4.038,9.403,0.0184,-0.0201,9.8446,50.155
2026-02-05T16:51:56.500Z,565,run03,22.246,3.656,9.539,0.0112,0.0198,9.8003,49.755
2026-02-05T16:51:56.600Z,566,run03,22.249,3.65,9.511,-0.0022,-0.0273,9.8138,51.956
2026-02-05T16:51:56.700Z,567,run03,22.187,3.986,9.682,0.0028,0.0389,9.7875,48.788
2026-02-05T16:51:56.800Z,568,run03,22.282,3.319,9.57,0.018,0.0006,9.753,46.434
2026-02-05T16:51:56.900Z,569,run03,22.315,3.059,9.507,0.0186,-0.0212,9.847,50.145
2026-02-05T16:51:57.000Z,570,run03,22.236,3.551,9.391,-0.0538,-0.0246,9.8501,52.38
2026-02-05T16:51:57.100Z,571,run03,22.219,3.939,9.467,-0.0054,-0.0256,9.7995,53.183
2026-02-05T16:51:57.200Z,572,run03,22.204,3.715,9.398,-0.0045,0.0028,9.8299,49.785
2026-02-05T16:51:57.300Z,573,run03,22.198,3.874,9.536,0.0134,-0.0001,9.7983,50.087
2026-02-05T16:51:57.400Z,574,run03,22.308,2.991,9.667,-0.0013,-0.0247,9.8187,51.039
2026-02-05T16:51:57.500Z,575,run03,22.209,3.669,9.591,0.0144,-0.0071,9.8328,49.471
2026-02-05T16:51:57.600Z,576,run03,22.193,3.748,9.71,-0.0216,-0.0274,9.8267,51.033
2026-02-05T16:51:57.700Z,577,run03,22.246,3.125,9.658,0.0052,0.0118,9.8502,49.829
2026-02-05T16:51:57.800Z,578,run03,22.206,3.767,9.601,0.018,-0.0011,9.8256,52.023
2026-02-05T16:51:57.900Z,579,run03,22.217,3.452,9.667,-0.0295,-0.0076,9.8108,51.446
2026-02-05T16:51:58.000Z,580,run03,22.112,4.385,9.722,0.0503,-0.0258,9.7872,51.62
2026-02-05T16:51:58.100Z,581,run03,22.301,2.788,9.705,0.0238,-0.006,9.7956,49.589
2026-02-05T16:51:58.200Z,582,run03,22.153,3.829,9.723,0.0,-0.0083,9.8343,53.852
2026-02-05T16:51:58.300Z,583,run03,22.221,3.278,9.648,-0.0166,0.0064,9.7649,50.968
2026-02-05T16:51:58.400Z,584,run03,22.287,2.888,9.698,-0.0035,0.0033,9.8432,50.495
